id,order_id,customer_id,product_id,created_at,pre_tax_price,price,quantity,fulfillment_status,location_id
8161,4512,6533,1,2022-12-16 02:02:06,9.4,9.99,1,fulfilled,3
8162,4513,3194,12,2019-11-12 21:20:51,8.84,10.29,1,fulfilled,50
8163,4514,3827,12,2019-11-07 08:07:42,9.1,10.29,4,restocked,11
8164,4515,3185,12,2022-07-19 06:30:25,9.74,10.29,3,fulfilled,17
8165,4516,9411,0,2021-11-02 00:40:29,27.27,30.69,1,fulfilled,13
8166,4517,2073,12,2022-09-24 02:09:08,9.13,10.29,3,fulfilled,37
8167,4518,7329,8,2019-05-17 08:57:53,4.08,4.75,1,restocked,50
8168,4519,8738,4,2021-08-17 17:49:50,9.47,10.59,4,fulfilled,18
8169,4520,8040,14,2022-01-08 12:16:26,7.3,8.49,2,restocked,31
8170,4520,8040,4,2022-01-08 12:16:26,9.1,10.59,3,fulfilled,31
8171,4520,8040,11,2022-01-08 12:16:26,5.74,6.33,3,fulfilled,31
8172,4521,3874,14,2022-11-26 01:05:01,7.99,8.49,4,fulfilled,7
8173,4521,3874,13,2022-11-26 01:05:01,1.4,1.49,3,fulfilled,7
8174,4521,3874,4,2022-11-26 01:05:01,9.83,10.59,2,fulfilled,7
8175,4522,3658,5,2021-02-06 03:27:21,3.81,4.07,2,fulfilled,41
8176,4522,3658,11,2021-02-06 03:27:21,5.44,6.33,4,fulfilled,41
8177,4522,3658,6,2021-02-06 03:27:21,7.7,8.98,4,fulfilled,41
8178,4522,3658,12,2021-02-06 03:27:21,9.24,10.29,2,fulfilled,41
8179,4523,9751,9,2021-07-21 02:22:55,4.31,4.64,2,fulfilled,14
8180,4524,53,7,2019-02-06 14:53:34,5.96,6.37,4,restocked,41
8181,4525,4635,3,2021-06-07 15:00:53,14.37,15.99,2,fulfilled,9
8182,4525,4635,1,2021-06-07 15:00:53,8.87,9.99,4,fulfilled,9
8183,4526,5512,1,2021-11-07 23:57:53,9.37,9.99,4,fulfilled,48
8184,4527,6163,7,2019-03-20 08:57:01,5.86,6.37,1,fulfilled,16
8185,4528,267,7,2019-05-13 19:39:56,5.94,6.37,4,fulfilled,38
8186,4529,3963,12,2020-12-11 05:27:39,9.59,10.29,2,fulfilled,39
8187,4529,3963,0,2020-12-11 05:27:39,28.91,30.69,2,restocked,39
8188,4529,3963,9,2020-12-11 05:27:39,4.31,4.64,3,restocked,39
8189,4530,7262,12,2020-08-12 11:51:30,9.74,10.29,4,restocked,17
8190,4531,7067,7,2021-12-18 14:41:56,5.54,6.37,3,fulfilled,25
8191,4531,7067,5,2021-12-18 14:41:56,3.82,4.07,3,restocked,25
8192,4531,7067,10,2021-12-18 14:41:56,4.9,5.64,2,restocked,25
8193,4532,3003,3,2018-10-21 19:37:37,14.26,15.99,3,restocked,24
8194,4532,3003,1,2018-10-21 19:37:37,9.23,9.99,4,fulfilled,24
8195,4533,7670,6,2022-10-14 05:39:55,8.16,8.98,4,fulfilled,1
8196,4533,7670,5,2022-10-14 05:39:55,3.83,4.07,4,fulfilled,1
8197,4533,7670,9,2022-10-14 05:39:55,4.05,4.64,3,fulfilled,1
8198,4534,5460,3,2021-11-04 14:57:30,15.16,15.99,2,fulfilled,26
8199,4534,5460,9,2021-11-04 14:57:30,4.14,4.64,3,fulfilled,26
8200,4535,4585,2,2022-11-29 23:49:13,8.45,8.99,3,fulfilled,47
8201,4536,1896,12,2021-05-08 02:06:23,9.33,10.29,1,fulfilled,20
8202,4537,3174,4,2021-03-06 01:15:31,9.83,10.59,2,fulfilled,14
8203,4537,3174,1,2021-03-06 01:15:31,8.91,9.99,1,restocked,14
8204,4538,5525,14,2022-09-28 18:28:15,8.02,8.49,2,restocked,21
8205,4538,5525,7,2022-09-28 18:28:15,5.54,6.37,3,fulfilled,21
8206,4539,6080,7,2022-11-06 06:54:05,5.81,6.37,2,fulfilled,23
8207,4540,129,14,2022-04-11 08:48:29,7.81,8.49,3,fulfilled,16
8208,4541,1042,12,2022-12-20 00:15:34,9.1,10.29,4,fulfilled,11
8209,4541,1042,13,2022-12-20 00:15:34,1.4,1.49,1,restocked,11
8210,4542,3556,13,2020-08-07 19:03:19,1.41,1.49,4,restocked,26
8211,4542,3556,7,2020-08-07 19:03:19,5.92,6.37,4,fulfilled,26
8212,4543,3614,9,2020-12-06 07:45:38,4.4,4.64,1,fulfilled,45
8213,4543,3614,8,2020-12-06 07:45:38,4.08,4.75,3,restocked,45
8214,4544,7831,0,2022-10-23 01:16:35,27.96,30.69,1,restocked,5
8215,4545,8619,9,2022-12-19 16:46:19,4.07,4.64,1,fulfilled,0
8216,4546,3266,13,2022-05-28 19:22:51,1.34,1.49,3,fulfilled,36
8217,4547,9548,1,2021-05-05 19:17:47,9.32,9.99,3,fulfilled,38
8218,4548,3195,11,2021-03-29 13:37:45,5.99,6.33,1,restocked,17
8219,4549,2708,11,2021-10-28 23:42:56,5.9,6.33,1,fulfilled,29
8220,4550,4911,10,2022-10-30 15:59:15,4.85,5.64,4,restocked,31
8221,4550,4911,6,2022-10-30 15:59:15,7.94,8.98,4,fulfilled,31
8222,4551,3713,7,2022-08-05 03:09:43,6.05,6.37,2,fulfilled,8
8223,4551,3713,10,2022-08-05 03:09:43,5.26,5.64,4,fulfilled,8
8224,4552,711,1,2021-08-25 06:39:04,8.52,9.99,4,fulfilled,15
8225,4552,711,12,2021-08-25 06:39:04,9.74,10.29,1,fulfilled,15
8226,4553,754,1,2019-04-04 18:37:37,8.72,9.99,4,fulfilled,30
8227,4553,754,4,2019-04-04 18:37:37,9.24,10.59,2,restocked,30
8228,4554,1766,12,2019-04-07 20:15:06,9.59,10.29,2,restocked,39
8229,4555,4636,7,2020-02-01 09:22:28,5.51,6.37,3,fulfilled,12
8230,4556,2451,2,2021-11-15 06:05:16,8.54,8.99,3,fulfilled,8
8231,4557,2676,13,2022-10-16 23:20:18,1.31,1.49,3,fulfilled,0
8232,4558,2986,5,2020-11-17 21:20:50,3.63,4.07,4,fulfilled,24
8233,4558,2986,11,2020-11-17 21:20:50,5.66,6.33,1,fulfilled,24
8234,4559,6823,6,2021-09-04 00:50:53,8.43,8.98,4,fulfilled,27
8235,4560,9661,6,2022-06-20 03:31:02,8.26,8.98,1,restocked,16
8236,4560,9661,12,2022-06-20 03:31:02,8.99,10.29,4,fulfilled,16
8237,4560,9661,0,2022-06-20 03:31:02,27.74,30.69,3,fulfilled,16
8238,4561,2937,9,2017-02-23 17:31:03,4.12,4.64,4,fulfilled,13
8239,4562,6153,4,2022-08-24 18:29:46,10.0,10.59,1,restocked,21
8240,4562,6153,7,2022-08-24 18:29:46,6.0,6.37,2,fulfilled,21
8241,4562,6153,8,2022-08-24 18:29:46,4.37,4.75,1,fulfilled,21
8242,4562,6153,1,2022-08-24 18:29:46,8.97,9.99,2,fulfilled,21
8243,4563,4358,6,2019-05-10 13:59:25,7.97,8.98,4,fulfilled,37
8244,4563,4358,1,2019-05-10 13:59:25,9.37,9.99,1,fulfilled,37
8245,4564,4152,4,2022-11-04 12:43:11,9.54,10.59,3,fulfilled,2
8246,4565,1700,2,2022-01-15 18:00:08,8.51,8.99,2,fulfilled,17
8247,4566,7386,1,2020-02-17 22:46:13,8.59,9.99,4,fulfilled,31
8248,4566,7386,3,2020-02-17 22:46:13,15.03,15.99,3,fulfilled,31
8249,4567,2915,3,2021-05-03 11:38:50,14.91,15.99,2,fulfilled,49
8250,4568,3228,7,2019-05-20 13:15:38,5.71,6.37,1,restocked,35
8251,4568,3228,0,2019-05-20 13:15:38,26.16,30.69,3,fulfilled,35
8252,4568,3228,9,2019-05-20 13:15:38,4.14,4.64,3,fulfilled,35
8253,4568,3228,12,2019-05-20 13:15:38,8.95,10.29,4,fulfilled,35
8254,4568,3228,10,2019-05-20 13:15:38,5.36,5.64,4,fulfilled,35
8255,4569,6218,0,2020-03-07 15:22:53,26.37,30.69,4,fulfilled,50
8256,4569,6218,6,2020-03-07 15:22:53,8.14,8.98,2,fulfilled,50
8257,4570,5276,12,2021-05-01 10:54:50,9.35,10.29,4,fulfilled,1
8258,4570,5276,8,2021-05-01 10:54:50,4.46,4.75,1,fulfilled,1
8259,4571,6824,14,2020-11-10 13:54:02,7.84,8.49,1,fulfilled,28
8260,4572,4510,3,2022-11-10 20:01:35,14.5,15.99,1,restocked,20
8261,4572,4510,8,2022-11-10 20:01:35,4.46,4.75,2,fulfilled,20
8262,4572,4510,11,2022-11-10 20:01:35,5.96,6.33,2,fulfilled,20
8263,4573,929,8,2020-06-10 15:05:05,4.08,4.75,4,fulfilled,50
8264,4574,2416,9,2022-11-19 12:59:13,4.12,4.64,4,restocked,19
8265,4574,2416,11,2022-11-19 12:59:13,5.44,6.33,4,fulfilled,19
8266,4575,8312,9,2022-06-27 05:35:20,4.12,4.64,2,fulfilled,37
8267,4575,8312,11,2022-06-27 05:35:20,5.4,6.33,3,fulfilled,37
8268,4575,8312,14,2022-06-27 05:35:20,7.34,8.49,4,fulfilled,37
8269,4576,3502,13,2022-07-22 17:12:17,1.29,1.49,3,fulfilled,6
8270,4577,1828,10,2021-10-23 15:10:50,5.13,5.64,2,fulfilled,1
8271,4578,7588,2,2021-12-31 12:36:23,8.47,8.99,1,restocked,4
8272,4578,7588,7,2021-12-31 12:36:23,5.93,6.37,4,fulfilled,4
8273,4579,3610,2,2022-03-30 02:31:32,8.19,8.99,2,fulfilled,5
8274,4579,3610,11,2022-03-30 02:31:32,5.48,6.33,1,restocked,5
8275,4580,8654,10,2020-11-30 04:51:06,5.01,5.64,3,restocked,19
8276,4580,8654,11,2020-11-30 04:51:06,5.96,6.33,1,fulfilled,19
8277,4580,8654,7,2020-11-30 04:51:06,5.76,6.37,3,fulfilled,19
8278,4580,8654,12,2020-11-30 04:51:06,9.6,10.29,4,fulfilled,19
8279,4581,6562,4,2022-03-15 17:16:54,9.65,10.59,4,fulfilled,5
8280,4582,9779,9,2022-11-27 21:35:55,4.15,4.64,3,fulfilled,18
8281,4582,9779,13,2022-11-27 21:35:55,1.41,1.49,2,fulfilled,18
8282,4582,9779,10,2022-11-27 21:35:55,4.93,5.64,2,fulfilled,18
8283,4582,9779,0,2022-11-27 21:35:55,27.44,30.69,2,fulfilled,18
8284,4583,8255,8,2021-11-30 18:08:06,4.45,4.75,2,fulfilled,48
8285,4584,4457,7,2022-12-21 15:40:41,6.05,6.37,2,restocked,8
8286,4584,4457,6,2022-12-21 15:40:41,8.52,8.98,1,fulfilled,8
8287,4585,1279,7,2022-10-29 10:30:13,5.51,6.37,1,fulfilled,6
8288,4586,8371,7,2022-11-18 10:51:42,5.91,6.37,3,fulfilled,14
8289,4587,9336,3,2022-06-18 11:38:17,14.91,15.99,3,fulfilled,49
8290,4588,879,1,2022-04-14 18:16:08,8.59,9.99,2,fulfilled,31
8291,4589,7980,1,2021-01-21 17:42:22,8.87,9.99,2,fulfilled,19
8292,4589,7980,8,2021-01-21 17:42:22,4.37,4.75,1,restocked,19
8293,4590,9017,1,2020-06-22 23:09:27,9.08,9.99,4,restocked,1
8294,4591,547,3,2019-11-03 18:38:04,13.74,15.99,3,fulfilled,50
8295,4592,8755,9,2022-12-09 02:17:07,4.19,4.64,1,restocked,33
8296,4592,8755,6,2022-12-09 02:17:07,7.7,8.98,3,fulfilled,33
8297,4593,9285,6,2018-10-16 17:17:12,7.84,8.98,3,fulfilled,30
8298,4593,9285,3,2018-10-16 17:17:12,13.96,15.99,2,fulfilled,30
8299,4593,9285,4,2018-10-16 17:17:12,9.94,10.59,3,fulfilled,30
8300,4594,872,14,2021-11-01 23:18:41,7.96,8.49,3,fulfilled,48
8301,4594,872,11,2021-11-01 23:18:41,5.74,6.33,4,fulfilled,48
8302,4594,872,1,2021-11-01 23:18:41,8.88,9.99,1,fulfilled,48
8303,4595,5469,9,2022-04-12 15:21:34,4.12,4.64,4,fulfilled,37
8304,4595,5469,1,2022-04-12 15:21:34,9.31,9.99,4,fulfilled,37
8305,4595,5469,7,2022-04-12 15:21:34,5.51,6.37,3,fulfilled,37
8306,4595,5469,12,2022-04-12 15:21:34,9.25,10.29,3,fulfilled,37
8307,4595,5469,8,2022-04-12 15:21:34,4.08,4.75,2,fulfilled,37
8308,4595,5469,3,2022-04-12 15:21:34,14.7,15.99,4,fulfilled,37
8309,4595,5469,14,2022-04-12 15:21:34,7.89,8.49,2,fulfilled,37
8310,4596,7424,5,2022-02-21 07:24:19,3.83,4.07,2,fulfilled,7
8311,4597,3883,11,2022-12-08 03:05:05,5.93,6.33,1,fulfilled,41
8312,4598,3050,10,2021-05-13 15:06:11,5.13,5.64,3,restocked,1
8313,4599,560,10,2019-02-10 15:11:00,5.24,5.64,1,fulfilled,34
8314,4600,3584,10,2018-05-01 13:02:44,5.06,5.64,1,fulfilled,35
8315,4600,3584,12,2018-05-01 13:02:44,9.1,10.29,2,fulfilled,35
8316,4601,4855,8,2019-04-13 05:55:33,4.48,4.75,4,fulfilled,46
8317,4602,5791,5,2022-09-08 20:18:57,3.86,4.07,2,restocked,8
8318,4603,1830,2,2021-12-03 11:01:43,8.19,8.99,1,fulfilled,5
8319,4604,9050,1,2020-09-14 06:09:22,9.45,9.99,3,restocked,22
8320,4605,9092,8,2017-09-28 13:11:18,4.43,4.75,2,fulfilled,49
8321,4606,2278,14,2021-08-25 00:25:08,7.28,8.49,4,fulfilled,32
8322,4606,2278,9,2021-08-25 00:25:08,4.32,4.64,2,fulfilled,32
8323,4607,6966,4,2022-07-23 08:52:51,10.0,10.59,2,fulfilled,21
8324,4608,605,4,2021-07-04 04:33:54,9.93,10.59,1,restocked,48
8325,4609,769,13,2022-08-21 05:36:16,1.4,1.49,4,fulfilled,7
8326,4609,769,12,2022-08-21 05:36:16,9.25,10.29,1,restocked,7
8327,4609,769,11,2022-08-21 05:36:16,5.4,6.33,2,restocked,7
8328,4609,769,7,2022-08-21 05:36:16,5.47,6.37,4,restocked,7
8329,4609,769,5,2022-08-21 05:36:16,3.82,4.07,3,restocked,7
8330,4610,8986,11,2022-02-21 20:46:01,5.68,6.33,3,restocked,35
8331,4611,572,0,2022-10-23 09:47:02,28.59,30.69,3,fulfilled,39
8332,4611,572,7,2022-10-23 09:47:02,5.58,6.37,1,fulfilled,39
8333,4612,718,7,2021-11-07 19:45:20,5.56,6.37,4,fulfilled,42
8334,4612,718,12,2021-11-07 19:45:20,8.84,10.29,3,fulfilled,42
8335,4612,718,5,2021-11-07 19:45:20,3.86,4.07,4,fulfilled,42
8336,4612,718,1,2021-11-07 19:45:20,9.06,9.99,4,fulfilled,42
8337,4612,718,8,2021-11-07 19:45:20,4.32,4.75,3,fulfilled,42
8338,4612,718,3,2021-11-07 19:45:20,14.57,15.99,3,fulfilled,42
8339,4613,7789,14,2022-08-03 22:10:50,7.3,8.49,3,fulfilled,50
8340,4614,3001,6,2020-04-17 21:05:40,7.76,8.98,2,restocked,6
8341,4614,3001,4,2020-04-17 21:05:40,9.93,10.59,3,fulfilled,6
8342,4615,3270,8,2022-07-05 09:25:45,4.45,4.75,2,fulfilled,48
8343,4616,5261,8,2021-04-27 13:21:36,4.43,4.75,4,fulfilled,39
8344,4617,7586,8,2021-10-21 00:57:06,4.26,4.75,4,fulfilled,35
8345,4618,1804,8,2022-06-09 21:35:20,4.43,4.75,3,fulfilled,49
8346,4619,625,3,2020-02-05 11:21:10,14.28,15.99,1,fulfilled,43
8347,4620,1002,3,2022-09-30 13:37:48,13.71,15.99,1,restocked,32
8348,4620,1002,7,2022-09-30 13:37:48,5.47,6.37,4,fulfilled,32
8349,4621,5881,4,2021-12-14 02:38:21,9.52,10.59,2,fulfilled,9
8350,4621,5881,10,2021-12-14 02:38:21,5.25,5.64,4,restocked,9
8351,4622,8293,0,2021-09-06 11:46:34,26.69,30.69,3,restocked,25
8352,4622,8293,11,2021-09-06 11:46:34,5.68,6.33,1,fulfilled,25
8353,4622,8293,4,2021-09-06 11:46:34,9.16,10.59,2,fulfilled,25
8354,4623,155,4,2022-06-07 18:02:12,9.57,10.59,4,fulfilled,33
8355,4623,155,14,2022-06-07 18:02:12,7.72,8.49,4,fulfilled,33
8356,4624,7623,6,2022-02-08 23:17:17,8.41,8.98,1,fulfilled,41
8357,4625,2936,3,2020-07-22 03:39:12,13.82,15.99,2,fulfilled,6
8358,4626,3846,10,2020-02-15 09:01:14,4.87,5.64,2,fulfilled,6
8359,4627,6754,10,2022-07-18 22:14:01,5.06,5.64,3,fulfilled,36
8360,4627,6754,6,2022-07-18 22:14:01,7.72,8.98,4,restocked,36
8361,4628,8011,14,2020-03-25 19:47:52,7.88,8.49,4,restocked,14
8362,4628,8011,0,2020-03-25 19:47:52,27.52,30.69,3,fulfilled,14
8363,4629,1390,1,2022-03-21 23:48:21,8.92,9.99,3,fulfilled,43
8364,4629,1390,11,2022-03-21 23:48:21,5.9,6.33,2,fulfilled,43
8365,4629,1390,14,2022-03-21 23:48:21,7.67,8.49,4,fulfilled,43
8366,4630,4694,3,2021-07-11 20:55:20,13.96,15.99,4,fulfilled,42
8367,4630,4694,14,2021-07-11 20:55:20,7.84,8.49,3,fulfilled,42
8368,4631,8721,4,2021-12-06 02:38:19,9.1,10.59,4,fulfilled,3
8369,4631,8721,13,2021-12-06 02:38:19,1.37,1.49,3,restocked,3
8370,4631,8721,14,2021-12-06 02:38:19,7.97,8.49,1,restocked,3
8371,4631,8721,0,2021-12-06 02:38:19,26.37,30.69,3,restocked,3
8372,4632,3585,13,2019-09-30 23:23:53,1.32,1.49,2,restocked,11
8373,4633,449,8,2020-04-07 20:25:27,4.43,4.75,2,fulfilled,29
8374,4633,449,14,2020-04-07 20:25:27,7.98,8.49,1,restocked,29
8375,4633,449,11,2020-04-07 20:25:27,6.0,6.33,4,restocked,29
8376,4634,9250,11,2020-07-15 06:04:16,5.47,6.33,1,restocked,6
8377,4634,9250,9,2020-07-15 06:04:16,4.32,4.64,4,fulfilled,6
8378,4635,9550,14,2022-09-22 04:15:27,7.73,8.49,4,fulfilled,5
8379,4636,4282,0,2021-06-02 07:49:10,26.98,30.69,4,fulfilled,40
8380,4637,6883,0,2022-05-23 21:17:56,28.59,30.69,1,fulfilled,29
8381,4637,6883,9,2022-05-23 21:17:56,4.33,4.64,4,restocked,29
8382,4637,6883,12,2022-05-23 21:17:56,9.59,10.29,1,restocked,29
8383,4638,6715,0,2020-12-26 12:02:39,26.16,30.69,1,restocked,15
8384,4639,254,11,2022-11-16 06:00:12,5.88,6.33,4,fulfilled,34
8385,4640,1609,6,2021-04-11 22:45:33,8.06,8.98,4,restocked,36
8386,4641,5498,3,2023-01-02 12:53:35,15.18,15.99,2,fulfilled,8
8387,4642,4724,14,2022-04-13 16:52:54,7.55,8.49,4,fulfilled,13
8388,4642,4724,9,2022-04-13 16:52:54,4.38,4.64,1,fulfilled,13
8389,4643,3261,1,2022-08-11 13:04:17,8.92,9.99,4,fulfilled,43
8390,4643,3261,4,2022-08-11 13:04:17,9.87,10.59,3,restocked,43
8391,4643,3261,14,2022-08-11 13:04:17,7.98,8.49,3,restocked,43
8392,4644,7372,2,2022-06-01 19:07:14,8.38,8.99,4,restocked,39
8393,4644,7372,12,2022-06-01 19:07:14,9.51,10.29,3,fulfilled,39
8394,4644,7372,1,2022-06-01 19:07:14,8.96,9.99,4,fulfilled,39
8395,4645,5578,12,2021-07-01 19:21:14,8.99,10.29,1,fulfilled,30
8396,4645,5578,5,2021-07-01 19:21:14,3.63,4.07,1,fulfilled,30
8397,4645,5578,10,2021-07-01 19:21:14,5.01,5.64,3,fulfilled,30
8398,4645,5578,6,2021-07-01 19:21:14,7.98,8.98,4,fulfilled,30
8399,4646,4921,8,2021-10-08 06:37:26,4.47,4.75,4,fulfilled,7
8400,4646,4921,11,2021-10-08 06:37:26,5.72,6.33,4,fulfilled,7
8401,4647,9612,6,2021-01-04 02:28:21,7.72,8.98,1,fulfilled,50
8402,4647,9612,12,2021-01-04 02:28:21,9.72,10.29,4,fulfilled,50
8403,4647,9612,10,2021-01-04 02:28:21,4.9,5.64,4,fulfilled,50
8404,4647,9612,4,2021-01-04 02:28:21,9.52,10.59,1,fulfilled,50
8405,4647,9612,8,2021-01-04 02:28:21,4.16,4.75,1,fulfilled,50
8406,4648,5140,4,2022-11-19 06:49:58,9.57,10.59,3,fulfilled,33
8407,4649,8801,1,2020-11-07 16:19:50,9.38,9.99,1,fulfilled,27
8408,4650,33,6,2022-02-25 22:56:22,7.65,8.98,3,restocked,15
8409,4651,90,9,2018-07-01 00:14:08,4.07,4.64,1,fulfilled,0
8410,4651,90,10,2018-07-01 00:14:08,5.01,5.64,2,restocked,0
8411,4651,90,0,2018-07-01 00:14:08,29.1,30.69,4,restocked,0
8412,4652,9215,1,2022-12-04 16:18:50,9.47,9.99,1,restocked,45
8413,4652,9215,14,2022-12-04 16:18:50,7.74,8.49,3,fulfilled,45
8414,4652,9215,6,2022-12-04 16:18:50,8.53,8.98,4,fulfilled,45
8415,4652,9215,0,2022-12-04 16:18:50,27.65,30.69,1,fulfilled,45
8416,4653,6581,8,2019-12-23 15:10:52,4.22,4.75,2,fulfilled,13
8417,4653,6581,5,2019-12-23 15:10:52,3.74,4.07,2,fulfilled,13
8418,4653,6581,3,2019-12-23 15:10:52,14.28,15.99,4,fulfilled,13
8419,4654,7007,5,2022-12-12 00:01:37,3.61,4.07,4,fulfilled,19
8420,4654,7007,13,2022-12-12 00:01:37,1.36,1.49,3,fulfilled,19
8421,4654,7007,11,2022-12-12 00:01:37,5.63,6.33,1,fulfilled,19
8422,4655,1065,14,2022-10-13 21:11:27,7.67,8.49,1,fulfilled,33
8423,4656,988,14,2022-05-03 09:14:29,7.52,8.49,2,fulfilled,44
8424,4657,7989,9,2021-11-01 20:47:21,4.05,4.64,1,fulfilled,42
8425,4658,1772,11,2022-10-17 11:09:52,5.72,6.33,1,restocked,33
8426,4659,1806,2,2022-06-07 19:00:21,8.15,8.99,3,fulfilled,20
8427,4660,8847,12,2022-12-04 10:21:37,9.59,10.29,1,fulfilled,39
8428,4660,8847,4,2022-12-04 10:21:37,10.06,10.59,3,fulfilled,39
8429,4660,8847,6,2022-12-04 10:21:37,8.42,8.98,3,fulfilled,39
8430,4661,2198,12,2022-03-13 09:56:25,9.66,10.29,2,fulfilled,27
8431,4662,993,13,2022-02-04 21:41:42,1.32,1.49,3,restocked,37
8432,4663,3373,13,2021-12-30 13:30:58,1.41,1.49,2,fulfilled,8
8433,4664,9202,0,2022-06-06 03:57:13,26.79,30.69,2,restocked,42
8434,4664,9202,10,2022-06-06 03:57:13,5.01,5.64,4,fulfilled,42
8435,4664,9202,6,2022-06-06 03:57:13,7.65,8.98,4,fulfilled,42
8436,4664,9202,12,2022-06-06 03:57:13,9.72,10.29,3,fulfilled,42
8437,4665,4052,12,2021-09-20 22:40:04,9.74,10.29,1,fulfilled,17
8438,4665,4052,10,2021-09-20 22:40:04,4.85,5.64,2,fulfilled,17
8439,4666,3702,9,2021-01-13 01:24:16,4.05,4.64,4,fulfilled,42
8440,4667,2421,6,2021-04-12 10:09:42,8.18,8.98,1,fulfilled,5
8441,4667,2421,9,2021-04-12 10:09:42,4.38,4.64,3,restocked,5
8442,4667,2421,14,2021-04-12 10:09:42,7.51,8.49,1,restocked,5
8443,4668,7092,11,2020-07-15 16:30:08,5.99,6.33,2,restocked,22
8444,4669,6887,0,2022-05-15 17:12:37,27.74,30.69,4,fulfilled,33
8445,4669,6887,9,2022-05-15 17:12:37,4.12,4.64,2,restocked,33
8446,4669,6887,5,2022-05-15 17:12:37,3.79,4.07,3,restocked,33
8447,4670,357,10,2022-01-09 17:31:57,5.23,5.64,2,restocked,14
8448,4670,357,4,2022-01-09 17:31:57,10.04,10.59,4,fulfilled,14
8449,4671,5509,10,2022-05-06 10:27:36,4.88,5.64,1,fulfilled,12
8450,4671,5509,2,2022-05-06 10:27:36,8.53,8.99,3,fulfilled,12
8451,4672,2755,7,2022-11-26 01:41:19,5.56,6.37,4,fulfilled,30
8452,4673,3984,10,2022-09-02 11:48:36,5.04,5.64,2,fulfilled,43
8453,4674,5227,10,2022-11-30 22:35:17,5.34,5.64,2,restocked,10
8454,4674,5227,7,2022-11-30 22:35:17,5.54,6.37,2,fulfilled,10
8455,4675,5675,7,2021-12-28 14:04:46,5.74,6.37,2,fulfilled,2
8456,4676,1314,4,2022-05-12 00:10:21,9.84,10.59,4,fulfilled,34
8457,4676,1314,11,2022-05-12 00:10:21,6.01,6.33,1,fulfilled,34
8458,4676,1314,12,2022-05-12 00:10:21,9.69,10.29,1,fulfilled,34
8459,4677,3589,12,2022-11-29 13:48:38,8.84,10.29,3,fulfilled,31
8460,4678,3294,12,2018-10-18 13:02:21,8.99,10.29,3,fulfilled,30
8461,4678,3294,14,2018-10-18 13:02:21,7.57,8.49,1,fulfilled,30
8462,4679,1233,12,2019-06-26 09:07:55,9.1,10.29,2,fulfilled,11
8463,4680,1264,2,2019-10-05 16:07:06,7.95,8.99,2,restocked,11
8464,4681,9098,5,2020-09-07 15:39:28,3.71,4.07,3,fulfilled,23
8465,4682,6047,4,2022-03-31 02:37:02,9.38,10.59,1,restocked,44
8466,4683,6164,0,2021-12-03 12:44:38,28.78,30.69,4,fulfilled,48
8467,4683,6164,3,2021-12-03 12:44:38,13.83,15.99,1,fulfilled,48
8468,4683,6164,8,2021-12-03 12:44:38,4.5,4.75,3,fulfilled,48
8469,4683,6164,14,2021-12-03 12:44:38,7.34,8.49,4,fulfilled,48
8470,4684,7942,3,2022-01-22 17:36:30,14.21,15.99,2,fulfilled,13
8471,4685,5247,0,2022-02-14 09:54:46,26.38,30.69,4,fulfilled,3
8472,4686,7131,7,2021-09-18 07:52:40,5.66,6.37,2,fulfilled,19
8473,4687,4728,8,2022-12-19 21:00:35,4.28,4.75,4,fulfilled,2
8474,4688,1692,14,2020-09-19 05:23:24,7.91,8.49,4,restocked,29
8475,4689,2596,6,2020-08-06 14:16:37,7.84,8.98,3,fulfilled,30
8476,4690,7845,8,2019-06-14 19:21:42,4.41,4.75,3,fulfilled,14
8477,4690,7845,2,2019-06-14 19:21:42,8.47,8.99,3,fulfilled,14
8478,4690,7845,6,2019-06-14 19:21:42,8.5,8.98,3,fulfilled,14
8479,4690,7845,11,2019-06-14 19:21:42,5.96,6.33,1,fulfilled,14
8480,4691,1637,6,2022-07-05 02:24:37,7.98,8.98,1,fulfilled,13
8481,4692,180,3,2020-12-25 11:36:03,14.3,15.99,4,restocked,18
8482,4693,3619,3,2018-01-27 23:34:33,13.74,15.99,2,fulfilled,31
8483,4694,9539,11,2020-06-02 11:54:51,5.68,6.33,1,restocked,36
8484,4694,9539,10,2020-06-02 11:54:51,5.04,5.64,1,fulfilled,36
8485,4695,2271,11,2022-12-14 18:14:56,5.44,6.33,2,fulfilled,31
8486,4696,3052,14,2022-05-10 10:43:14,7.41,8.49,2,fulfilled,42
8487,4697,4227,5,2020-04-08 17:55:38,3.82,4.07,2,fulfilled,27
8488,4697,4227,10,2020-04-08 17:55:38,5.14,5.64,1,restocked,27
8489,4697,4227,14,2020-04-08 17:55:38,7.55,8.49,4,restocked,27
8490,4698,2465,13,2022-09-23 11:28:04,1.37,1.49,3,restocked,16
8491,4699,6347,0,2022-03-19 07:56:57,26.91,30.69,1,fulfilled,0
8492,4699,6347,2,2022-03-19 07:56:57,7.9,8.99,4,restocked,0
8493,4700,6636,10,2022-08-17 05:47:20,5.28,5.64,2,restocked,41
8494,4700,6636,8,2022-08-17 05:47:20,4.5,4.75,3,fulfilled,41
8495,4701,3226,12,2018-05-19 12:20:59,9.75,10.29,3,fulfilled,45
8496,4702,5620,5,2018-07-21 21:46:43,3.57,4.07,4,fulfilled,0
8497,4703,4352,1,2021-02-09 22:40:44,9.42,9.99,1,fulfilled,46
